customer_id,previous_order_month_period,previous_monthly_orders,previous_monthly_revenue,previous_monthly_gross_amount,previous_avg_order_value,previous_coupon_used_count,previous_coupon_discount_total,previous_delayed_orders,previous_rain_orders,previous_surge_orders,previous_avg_delivery_minutes,previous_avg_distance_km,previous_avg_rating,previous_campaign_exposed_count,previous_ad_clicked_count,previous_city,previous_customer_area,previous_membership_tier,previous_delay_rate,previous_coupon_usage_rate,previous_campaign_click_rate,current_order_month_period,current_monthly_orders,current_monthly_revenue,current_monthly_gross_amount,current_avg_order_value,current_coupon_used_count,current_coupon_discount_total,current_delayed_orders,current_rain_orders,current_surge_orders,current_avg_delivery_minutes,current_avg_distance_km,current_avg_rating,current_campaign_exposed_count,current_ad_clicked_count,current_city,current_customer_area,current_membership_tier,current_delay_rate,current_coupon_usage_rate,current_campaign_click_rate,city,customer_area,membership_tier,order_drop_count,order_drop_pct,revenue_drop_amount,revenue_drop_pct,high_value_customer_flag,bad_experience_flag,coupon_sensitive_flag,churn_risk_label,churn_risk_num,customer_segment,recommended_coupon,coupon_reason,business_action,revenue_at_risk
581,2025-11,1.0,72.0,72.0,72.0,0.0,0.0,0.0,0.0,0.0,36.0,4.36,0.0,1.0,0.0,Hyderabad,Moosapet,NONE,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,0.0,0.0,0.0,Hyderabad,Moosapet,NONE,1.0,1.0,72.0,1.0,0,1,0,Low Churn Risk,0,Regular Customer,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
582,2025-11,2.0,320.0,360.0,160.0,1.0,40.0,1.0,1.0,1.0,33.5,8.22,1.2,2.0,0.0,Hyderabad,Madhapur,NONE,0.5,0.5,0.0,2025-12,1.0,313.0,393.0,313.0,1.0,80.0,1.0,0.0,1.0,48.0,3.32,0.0,1.0,0.0,Hyderabad,Khairatabad,NONE,1.0,1.0,0.0,Hyderabad,Khairatabad,NONE,1.0,0.5,7.0,0.02,0,1,1,Low Churn Risk,0,Coupon Sensitive Customer,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
583,2025-11,2.0,222.0,272.0,111.0,1.0,0.0,1.0,0.0,0.0,39.5,10.82,0.0,1.0,0.0,Hyderabad,Ameerpet,ONE,0.5,0.5,0.0,2025-12,1.0,569.0,594.0,569.0,0.0,0.0,0.0,0.0,0.0,27.0,19.99,0.0,0.0,0.0,Hyderabad,New Maruthi Nagar,ONE,0.0,0.0,0.0,Hyderabad,New Maruthi Nagar,ONE,1.0,0.5,-347.0,-1.56,0,1,1,Low Churn Risk,0,Coupon Sensitive Customer,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
584,2025-11,4.0,558.0,738.0,139.5,1.0,80.0,2.0,1.0,1.0,32.25,8.46,2.0,3.0,0.0,Hyderabad,Gachibowli,ONE,0.5,0.25,0.0,2025-12,3.0,1177.0,1292.0,392.33,2.0,40.0,1.0,1.0,1.0,30.67,11.43,1.2,0.0,0.0,Hyderabad,Abids,ONE,0.33,0.67,0.0,Hyderabad,Abids,ONE,1.0,0.25,-619.0,-1.11,0,1,0,Low Churn Risk,0,Regular Customer,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
585,2025-11,3.0,652.0,652.0,217.33,0.0,0.0,0.0,0.0,2.0,29.67,10.86,0.0,0.0,0.0,Hyderabad,Abids,NONE,0.0,0.0,0.0,2025-12,3.0,397.0,397.0,132.33,0.0,0.0,2.0,0.0,1.0,37.0,3.4,0.0,2.0,0.0,Hyderabad,Moosapet,NONE,0.67,0.0,0.0,Hyderabad,Moosapet,NONE,0.0,0.0,255.0,0.39,0,1,0,Low Churn Risk,0,Regular Customer,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
586,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,0.0,0.0,0.0,2025-12,1.0,60.0,60.0,60.0,0.0,0.0,1.0,1.0,0.0,42.0,3.64,0.0,0.0,0.0,Hyderabad,Banjara Hills,NONE,1.0,0.0,0.0,Hyderabad,Banjara Hills,NONE,-1.0,0.0,-60.0,0.0,0,1,0,Low Churn Risk,0,Regular Customer,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
587,2025-11,3.0,868.0,868.0,289.33,1.0,0.0,2.0,0.0,1.0,44.0,7.75,2.87,1.0,0.0,Hyderabad,Madhapur,NONE,0.67,0.33,0.0,2025-12,4.0,1944.0,2094.0,486.0,1.0,150.0,0.0,0.0,1.0,24.0,12.56,2.0,0.0,0.0,Hyderabad,Secunderabad,NONE,0.0,0.25,0.0,Hyderabad,Secunderabad,NONE,-1.0,-0.33,-1076.0,-1.24,1,1,0,Low Churn Risk,0,Regular Customer,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
588,2025-11,1.0,85.0,110.0,85.0,0.0,0.0,0.0,0.0,0.0,34.0,0.62,5.0,1.0,0.0,Hyderabad,Madhapur,ONE,0.0,0.0,0.0,2025-12,1.0,180.0,205.0,180.0,0.0,0.0,1.0,0.0,1.0,44.0,17.01,0.0,0.0,0.0,Hyderabad,New Maruthi Nagar,ONE,1.0,0.0,0.0,Hyderabad,New Maruthi Nagar,ONE,0.0,0.0,-95.0,-1.12,0,0,0,Low Churn Risk,0,Regular Customer,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
589,2025-11,5.0,1026.0,1176.0,205.2,1.0,150.0,1.0,1.0,2.0,25.4,7.89,0.8,1.0,0.0,Hyderabad,Gachibowli,NONE,0.2,0.2,0.0,2025-12,1.0,129.0,129.0,129.0,0.0,0.0,0.0,1.0,0.0,29.0,20.36,3.9,0.0,0.0,Hyderabad,New Maruthi Nagar,NONE,0.0,0.0,0.0,Hyderabad,New Maruthi Nagar,NONE,4.0,0.8,897.0,0.87,1,1,0,Medium Churn Risk,0,Regular Customer,SAVE50,Moderate drop in orders. Medium coupon can improve retention.,Send reminder notification and medium-value coupon.,1026.0
590,2025-11,5.0,578.0,628.0,115.6,1.0,0.0,0.0,1.0,2.0,35.2,7.69,0.0,3.0,0.0,Hyderabad,Khairatabad,ONE_LITE,0.0,0.2,0.0,2025-12,2.0,105.0,125.0,52.5,0.0,0.0,1.0,2.0,0.0,34.5,1.88,2.15,0.0,0.0,Hyderabad,Khairatabad,ONE_LITE,0.5,0.0,0.0,Hyderabad,Khairatabad,ONE_LITE,3.0,0.6,473.0,0.82,0,1,0,Medium Churn Risk,0,Regular Customer,SAVE50,Moderate drop in orders. Medium coupon can improve retention.,Send reminder notification and medium-value coupon.,578.0
591,2025-11,2.0,453.0,503.0,226.5,0.0,0.0,0.0,0.0,0.0,26.0,5.74,0.0,1.0,0.0,Hyderabad,Kukatpally,ONE,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,0.0,0.0,0.0,Hyderabad,Kukatpally,ONE,2.0,1.0,453.0,1.0,0,1,0,Low Churn Risk,0,Regular Customer,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
592,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,0.0,0.0,0.0,2025-12,3.0,600.0,600.0,200.0,0.0,0.0,2.0,0.0,1.0,39.67,5.36,0.0,1.0,0.0,Hyderabad,Moosapet,NONE,0.67,0.0,0.0,Hyderabad,Moosapet,NONE,-3.0,0.0,-600.0,0.0,0,1,0,Low Churn Risk,0,Regular Customer,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
593,2025-11,1.0,173.0,198.0,173.0,0.0,0.0,1.0,0.0,0.0,51.0,1.51,0.0,0.0,0.0,Hyderabad,Banjara Hills,ONE,1.0,0.0,0.0,2025-12,3.0,432.0,582.0,144.0,2.0,80.0,1.0,0.0,1.0,30.33,5.38,2.7,1.0,0.0,Hyderabad,Khairatabad,ONE,0.33,0.67,0.0,Hyderabad,Khairatabad,ONE,-2.0,-2.0,-259.0,-1.5,0,1,0,Low Churn Risk,0,Regular Customer,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
594,2025-11,2.0,622.0,622.0,311.0,0.0,0.0,0.0,0.0,0.0,29.5,14.18,0.0,1.0,0.0,Hyderabad,Secunderabad,NONE,0.0,0.0,0.0,2025-12,4.0,807.0,807.0,201.75,1.0,0.0,3.0,1.0,0.0,39.0,12.12,2.5,0.0,0.0,Hyderabad,Madhapur,NONE,0.75,0.25,0.0,Hyderabad,Madhapur,NONE,-2.0,-1.0,-185.0,-0.3,0,1,0,Low Churn Risk,0,Regular Customer,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
595,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,0.0,0.0,0.0,2025-12,1.0,138.0,148.0,138.0,1.0,0.0,1.0,0.0,0.0,45.0,2.95,0.0,0.0,0.0,Hyderabad,Abids,ONE_LITE,1.0,1.0,0.0,Hyderabad,Abids,ONE_LITE,-1.0,0.0,-138.0,0.0,0,1,0,Low Churn Risk,0,Regular Customer,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
596,2025-11,2.0,1039.0,1039.0,519.5,1.0,0.0,0.0,0.0,1.0,35.0,8.56,0.0,2.0,0.0,Hyderabad,Madhapur,NONE,0.0,0.5,0.0,2025-12,1.0,208.0,208.0,208.0,0.0,0.0,0.0,0.0,0.0,30.0,6.18,4.7,0.0,0.0,Hyderabad,Abids,NONE,0.0,0.0,0.0,Hyderabad,Abids,NONE,1.0,0.5,831.0,0.8,1,1,1,Low Churn Risk,0,Coupon Sensitive Customer,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
597,2025-11,1.0,737.0,762.0,737.0,0.0,0.0,0.0,0.0,0.0,26.0,5.27,0.0,1.0,0.0,Hyderabad,Ameerpet,ONE,0.0,0.0,0.0,2025-12,3.0,1242.0,1317.0,414.0,0.0,0.0,0.0,1.0,0.0,31.0,4.48,1.2,0.0,0.0,Hyderabad,Secunderabad,ONE,0.0,0.0,0.0,Hyderabad,Secunderabad,ONE,-2.0,-2.0,-505.0,-0.69,1,1,0,Low Churn Risk,0,Regular Customer,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
598,2025-11,3.0,500.0,615.0,166.67,2.0,40.0,1.0,0.0,0.0,35.0,7.67,2.83,0.0,0.0,Hyderabad,Ameerpet,ONE_PLUS,0.33,0.67,0.0,2025-12,1.0,305.0,330.0,305.0,0.0,0.0,0.0,0.0,0.0,12.0,20.9,4.4,0.0,0.0,Hyderabad,Gachibowli,ONE_PLUS,0.0,0.0,0.0,Hyderabad,Gachibowli,ONE_PLUS,2.0,0.67,195.0,0.39,0,1,1,Low Churn Risk,0,Coupon Sensitive Customer,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
599,2025-11,4.0,783.0,903.0,195.75,2.0,80.0,2.0,1.0,2.0,38.25,9.6,1.0,2.0,0.0,Hyderabad,New Maruthi Nagar,ONE_LITE,0.5,0.5,0.0,2025-12,3.0,240.0,270.0,80.0,1.0,0.0,2.0,1.0,1.0,45.0,9.14,0.43,0.0,0.0,Hyderabad,Secunderabad,ONE_LITE,0.67,0.33,0.0,Hyderabad,Secunderabad,ONE_LITE,1.0,0.25,543.0,0.69,1,1,1,Low Churn Risk,0,Coupon Sensitive Customer,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
600,2025-11,2.0,244.0,244.0,122.0,2.0,0.0,1.0,0.0,2.0,36.0,9.57,0.0,2.0,0.0,Hyderabad,Ameerpet,NONE,0.5,1.0,0.0,2025-12,4.0,911.0,951.0,227.75,1.0,40.0,1.0,0.0,1.0,31.75,13.1,0.0,2.0,0.0,Hyderabad,Khairatabad,NONE,0.25,0.25,0.0,Hyderabad,Khairatabad,NONE,-2.0,-1.0,-667.0,-2.73,0,1,1,Low Churn Risk,0,Coupon Sensitive Customer,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
601,2025-11,1.0,285.0,295.0,285.0,0.0,0.0,1.0,0.0,1.0,46.0,12.46,0.0,0.0,0.0,Hyderabad,Gachibowli,ONE_LITE,1.0,0.0,0.0,2025-12,1.0,99.0,109.0,99.0,0.0,0.0,0.0,0.0,0.0,33.0,11.12,0.0,1.0,0.0,Hyderabad,Kukatpally,ONE_LITE,0.0,0.0,0.0,Hyderabad,Kukatpally,ONE_LITE,0.0,0.0,186.0,0.65,0,1,0,Low Churn Risk,0,Regular Customer,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
602,2025-11,3.0,611.0,611.0,203.67,0.0,0.0,0.0,0.0,1.0,34.0,8.53,1.3,2.0,0.0,Hyderabad,Abids,NONE,0.0,0.0,0.0,2025-12,5.0,1796.0,1846.0,359.2,3.0,50.0,1.0,1.0,2.0,36.6,4.98,1.8,2.0,0.0,Hyderabad,Madhapur,NONE,0.2,0.6,0.0,Hyderabad,Madhapur,NONE,-2.0,-0.67,-1185.0,-1.94,0,1,0,Low Churn Risk,0,Regular Customer,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
603,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,0.0,0.0,0.0,2025-12,1.0,99.0,99.0,99.0,0.0,0.0,0.0,0.0,0.0,26.0,4.3,0.0,0.0,0.0,Hyderabad,Abids,NONE,0.0,0.0,0.0,Hyderabad,Abids,NONE,-1.0,0.0,-99.0,0.0,0,1,0,Low Churn Risk,0,Regular Customer,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
604,2025-11,2.0,204.0,224.0,102.0,0.0,0.0,0.0,0.0,0.0,26.5,14.12,2.15,0.0,0.0,Hyderabad,Secunderabad,ONE_LITE,0.0,0.0,0.0,2025-12,2.0,244.0,304.0,122.0,2.0,40.0,1.0,0.0,1.0,46.0,12.68,0.0,1.0,0.0,Hyderabad,Abids,ONE_LITE,0.5,1.0,0.0,Hyderabad,Abids,ONE_LITE,0.0,0.0,-40.0,-0.2,0,1,0,Low Churn Risk,0,Regular Customer,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
605,2025-11,2.0,230.0,230.0,115.0,1.0,0.0,0.0,0.0,0.0,26.5,6.03,0.0,0.0,0.0,Hyderabad,Khairatabad,NONE,0.0,0.5,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,0.0,0.0,0.0,Hyderabad,Khairatabad,NONE,2.0,1.0,230.0,1.0,0,1,1,Low Churn Risk,0,Coupon Sensitive Customer,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
606,2025-11,3.0,712.0,712.0,237.33,0.0,0.0,0.0,1.0,1.0,24.33,7.58,0.0,1.0,0.0,Hyderabad,Ameerpet,NONE,0.0,0.0,0.0,2025-12,1.0,60.0,60.0,60.0,1.0,0.0,0.0,0.0,0.0,21.0,11.57,0.0,0.0,0.0,Hyderabad,Kukatpally,NONE,0.0,1.0,0.0,Hyderabad,Kukatpally,NONE,2.0,0.67,652.0,0.92,0,1,0,Low Churn Risk,0,Regular Customer,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
607,2025-11,1.0,297.0,297.0,297.0,0.0,0.0,0.0,0.0,0.0,37.0,4.28,0.0,0.0,0.0,Hyderabad,Khairatabad,NONE,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,0.0,0.0,0.0,Hyderabad,Khairatabad,NONE,1.0,1.0,297.0,1.0,0,1,0,Low Churn Risk,0,Regular Customer,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
608,2025-11,8.0,1281.0,1321.0,160.12,3.0,40.0,0.0,0.0,1.0,28.25,6.37,0.98,5.0,0.0,Hyderabad,Abids,NONE,0.0,0.38,0.0,2025-12,3.0,1362.0,1462.0,454.0,1.0,100.0,1.0,0.0,1.0,30.33,4.46,1.33,1.0,0.0,Hyderabad,Ameerpet,NONE,0.33,0.33,0.0,Hyderabad,Ameerpet,NONE,5.0,0.62,-81.0,-0.06,1,1,0,Medium Churn Risk,0,Regular Customer,SAVE50,Moderate drop in orders. Medium coupon can improve retention.,Send reminder notification and medium-value coupon.,1281.0
609,2025-11,3.0,484.0,564.0,161.33,1.0,80.0,3.0,1.0,1.0,47.0,5.03,2.3,0.0,0.0,Hyderabad,Ameerpet,NONE,1.0,0.33,0.0,2025-12,1.0,256.0,256.0,256.0,0.0,0.0,0.0,1.0,1.0,28.0,3.23,3.4,0.0,0.0,Hyderabad,Ameerpet,NONE,0.0,0.0,0.0,Hyderabad,Ameerpet,NONE,2.0,0.67,228.0,0.47,0,1,0,Low Churn Risk,0,Regular Customer,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
610,2025-11,4.0,1227.0,1267.0,306.75,0.0,0.0,2.0,1.0,2.0,41.75,3.5,0.98,2.0,0.0,Hyderabad,Gachibowli,ONE_LITE,0.5,0.0,0.0,2025-12,2.0,867.0,1068.0,433.5,2.0,181.0,0.0,0.0,1.0,31.5,8.1,2.5,1.0,0.0,Hyderabad,Secunderabad,ONE_LITE,0.0,1.0,0.0,Hyderabad,Secunderabad,ONE_LITE,2.0,0.5,360.0,0.29,1,1,0,Low Churn Risk,0,Regular Customer,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
612,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,0.0,0.0,0.0,2025-12,5.0,1684.0,1734.0,336.8,0.0,0.0,2.0,0.0,1.0,32.6,13.11,0.86,1.0,0.0,Hyderabad,Abids,ONE_LITE,0.4,0.0,0.0,Hyderabad,Abids,ONE_LITE,-5.0,0.0,-1684.0,0.0,0,1,0,Low Churn Risk,0,Regular Customer,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
613,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,0.0,0.0,0.0,2025-12,1.0,414.0,424.0,414.0,0.0,0.0,0.0,0.0,0.0,31.0,10.3,4.0,1.0,0.0,Hyderabad,Moosapet,ONE_LITE,0.0,0.0,0.0,Hyderabad,Moosapet,ONE_LITE,-1.0,0.0,-414.0,0.0,0,1,0,Low Churn Risk,0,Regular Customer,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
614,2025-11,2.0,964.0,964.0,482.0,1.0,0.0,1.0,2.0,0.0,43.0,11.14,0.0,1.0,0.0,Hyderabad,Moosapet,NONE,0.5,0.5,0.0,2025-12,1.0,567.0,567.0,567.0,0.0,0.0,1.0,1.0,0.0,41.0,0.63,0.0,1.0,0.0,Hyderabad,Gachibowli,NONE,1.0,0.0,0.0,Hyderabad,Gachibowli,NONE,1.0,0.5,397.0,0.41,1,1,1,Low Churn Risk,0,Coupon Sensitive Customer,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
615,2025-11,3.0,350.0,350.0,116.67,0.0,0.0,0.0,0.0,0.0,16.0,4.18,1.57,1.0,0.0,Hyderabad,Khairatabad,NONE,0.0,0.0,0.0,2025-12,1.0,135.0,135.0,135.0,0.0,0.0,0.0,0.0,0.0,30.0,0.4,1.2,1.0,0.0,Hyderabad,Ameerpet,NONE,0.0,0.0,0.0,Hyderabad,Ameerpet,NONE,2.0,0.67,215.0,0.61,0,1,0,Low Churn Risk,0,Regular Customer,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
616,2025-11,1.0,72.0,82.0,72.0,0.0,0.0,1.0,0.0,0.0,43.0,3.13,4.7,0.0,0.0,Hyderabad,Ameerpet,ONE_LITE,1.0,0.0,0.0,2025-12,2.0,365.0,385.0,182.5,0.0,0.0,1.0,1.0,1.0,40.5,9.18,2.5,1.0,0.0,Hyderabad,Kukatpally,ONE_LITE,0.5,0.0,0.0,Hyderabad,Kukatpally,ONE_LITE,-1.0,-1.0,-293.0,-4.07,0,1,0,Low Churn Risk,0,Regular Customer,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
617,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,0.0,0.0,0.0,2025-12,3.0,315.0,315.0,105.0,0.0,0.0,0.0,1.0,1.0,35.33,3.52,0.0,3.0,0.0,Hyderabad,Secunderabad,NONE,0.0,0.0,0.0,Hyderabad,Secunderabad,NONE,-3.0,0.0,-315.0,0.0,0,1,0,Low Churn Risk,0,Regular Customer,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
618,2025-11,6.0,1140.0,1405.0,190.0,1.0,115.0,3.0,2.0,1.0,37.33,8.11,0.78,2.0,0.0,Hyderabad,Khairatabad,ONE,0.5,0.17,0.0,2025-12,3.0,377.0,492.0,125.67,1.0,40.0,0.0,1.0,0.0,28.33,9.48,1.6,3.0,0.0,Hyderabad,Kukatpally,ONE,0.0,0.33,0.0,Hyderabad,Kukatpally,ONE,3.0,0.5,763.0,0.67,1,1,0,Medium Churn Risk,0,Regular Customer,SAVE50,Moderate drop in orders. Medium coupon can improve retention.,Send reminder notification and medium-value coupon.,1140.0
619,2025-11,2.0,302.0,352.0,151.0,1.0,0.0,1.0,1.0,1.0,31.0,6.58,0.0,1.0,0.0,Hyderabad,Ameerpet,ONE,0.5,0.5,0.0,2025-12,4.0,654.0,754.0,163.5,1.0,0.0,4.0,1.0,2.0,44.25,5.1,0.38,1.0,0.0,Hyderabad,Banjara Hills,ONE,1.0,0.25,0.0,Hyderabad,Banjara Hills,ONE,-2.0,-1.0,-352.0,-1.17,0,1,1,Low Churn Risk,0,Coupon Sensitive Customer,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
620,2025-11,2.0,545.0,605.0,272.5,1.0,40.0,1.0,0.0,1.0,46.5,9.64,1.8,1.0,0.0,Hyderabad,New Maruthi Nagar,ONE_LITE,0.5,0.5,0.0,2025-12,1.0,244.0,254.0,244.0,0.0,0.0,0.0,0.0,0.0,24.0,4.87,0.0,0.0,0.0,Hyderabad,Ameerpet,ONE_LITE,0.0,0.0,0.0,Hyderabad,Ameerpet,ONE_LITE,1.0,0.5,301.0,0.55,0,1,1,Low Churn Risk,0,Coupon Sensitive Customer,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
621,2025-11,3.0,585.0,585.0,195.0,1.0,0.0,0.0,1.0,0.0,29.67,12.2,0.0,2.0,0.0,Hyderabad,Ameerpet,NONE,0.0,0.33,0.0,2025-12,5.0,2025.0,2145.0,405.0,4.0,120.0,1.0,0.0,1.0,32.2,12.81,0.64,0.0,0.0,Hyderabad,Banjara Hills,NONE,0.2,0.8,0.0,Hyderabad,Banjara Hills,NONE,-2.0,-0.67,-1440.0,-2.46,0,1,0,Low Churn Risk,0,Regular Customer,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
622,2025-11,2.0,411.0,411.0,205.5,1.0,0.0,1.0,0.0,1.0,44.5,8.92,0.0,2.0,0.0,Hyderabad,Madhapur,NONE,0.5,0.5,0.0,2025-12,3.0,395.0,395.0,131.67,0.0,0.0,0.0,0.0,1.0,29.33,9.64,0.0,1.0,0.0,Hyderabad,Secunderabad,NONE,0.0,0.0,0.0,Hyderabad,Secunderabad,NONE,-1.0,-0.5,16.0,0.04,0,1,1,Low Churn Risk,0,Coupon Sensitive Customer,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
623,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,0.0,0.0,0.0,2025-12,1.0,264.0,289.0,264.0,0.0,0.0,0.0,0.0,0.0,37.0,8.54,0.0,0.0,0.0,Hyderabad,Secunderabad,ONE_PLUS,0.0,0.0,0.0,Hyderabad,Secunderabad,ONE_PLUS,-1.0,0.0,-264.0,0.0,0,1,0,Low Churn Risk,0,Regular Customer,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
624,2025-11,3.0,762.0,792.0,254.0,0.0,0.0,0.0,0.0,0.0,27.67,4.74,1.5,0.0,0.0,Hyderabad,Abids,ONE_LITE,0.0,0.0,0.0,2025-12,2.0,283.0,303.0,141.5,0.0,0.0,0.0,0.0,0.0,27.5,13.54,0.0,0.0,0.0,Hyderabad,Khairatabad,ONE_LITE,0.0,0.0,0.0,Hyderabad,Khairatabad,ONE_LITE,1.0,0.33,479.0,0.63,1,1,0,Low Churn Risk,0,Regular Customer,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
625,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,0.0,0.0,0.0,2025-12,4.0,1010.0,1057.0,252.5,1.0,47.0,2.0,0.0,1.0,35.75,7.7,0.92,1.0,0.0,Hyderabad,Ameerpet,NONE,0.5,0.25,0.0,Hyderabad,Ameerpet,NONE,-4.0,0.0,-1010.0,0.0,0,1,0,Low Churn Risk,0,Regular Customer,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
626,2025-11,2.0,351.0,445.0,175.5,2.0,44.0,0.0,1.0,0.0,32.5,6.1,2.5,1.0,0.0,Hyderabad,Banjara Hills,ONE,0.0,1.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,0.0,0.0,0.0,Hyderabad,Banjara Hills,ONE,2.0,1.0,351.0,1.0,0,1,1,Low Churn Risk,0,Coupon Sensitive Customer,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
