customer_id,city,customer_area,membership_tier,customer_segment,previous_monthly_orders,current_monthly_orders,order_drop_count,order_drop_pct,previous_monthly_revenue,current_monthly_revenue,revenue_drop_pct,churn_risk_label,recommended_coupon,coupon_reason,business_action,revenue_at_risk
1509,Hyderabad,Abids,NONE,Coupon Sensitive Customer,1.0,3.0,-2.0,-2.0,322.0,600.0,-0.86,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
1510,Hyderabad,Khairatabad,NONE,Regular Customer,3.0,2.0,1.0,0.33,486.0,426.0,0.12,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
1511,Hyderabad,Secunderabad,ONE_PLUS,Coupon Sensitive Customer,2.0,3.0,-1.0,-0.5,139.0,275.0,-0.98,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
1512,Hyderabad,Kukatpally,NONE,Regular Customer,3.0,3.0,0.0,0.0,453.0,562.0,-0.24,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
1513,Hyderabad,Khairatabad,NONE,At Risk Customer,3.0,0.0,3.0,1.0,454.0,0.0,1.0,High Churn Risk,FREEDELIVERY,Customer is coupon sensitive and at churn risk. Free delivery can improve conversion.,"Send comeback campaign, personalized coupon, and restaurant recommendations.",454.0
1514,Hyderabad,Khairatabad,NONE,Regular Customer,1.0,0.0,1.0,1.0,256.0,0.0,1.0,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
1515,Hyderabad,Secunderabad,ONE,Regular Customer,3.0,1.0,2.0,0.67,482.0,302.0,0.37,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
1516,Hyderabad,Gachibowli,NONE,Regular Customer,1.0,0.0,1.0,1.0,348.0,0.0,1.0,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
1517,Hyderabad,Moosapet,ONE,Coupon Sensitive Customer,4.0,4.0,0.0,0.0,631.0,1182.0,-0.87,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
1518,Hyderabad,Madhapur,ONE,Regular Customer,4.0,5.0,-1.0,-0.25,916.0,675.0,0.26,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
1519,Hyderabad,New Maruthi Nagar,NONE,Coupon Sensitive Customer,4.0,2.0,2.0,0.5,777.0,316.0,0.59,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
1520,Hyderabad,Abids,ONE_LITE,Regular Customer,5.0,2.0,3.0,0.6,1034.0,250.0,0.76,Medium Churn Risk,SAVE50,Moderate drop in orders. Medium coupon can improve retention.,Send reminder notification and medium-value coupon.,1034.0
1521,Hyderabad,New Maruthi Nagar,NONE,Coupon Sensitive Customer,4.0,1.0,3.0,0.75,1243.0,60.0,0.95,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
1522,Hyderabad,Moosapet,ONE,Coupon Sensitive Customer,1.0,1.0,0.0,0.0,119.0,187.0,-0.57,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
1523,Hyderabad,Khairatabad,ONE_PLUS,Regular Customer,1.0,1.0,0.0,0.0,147.0,327.0,-1.22,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
1524,Hyderabad,Khairatabad,NONE,Coupon Sensitive Customer,2.0,1.0,1.0,0.5,328.0,484.0,-0.48,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
1525,Hyderabad,Secunderabad,NONE,Coupon Sensitive Customer,2.0,0.0,2.0,1.0,300.0,0.0,1.0,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
1526,Hyderabad,Khairatabad,NONE,Regular Customer,3.0,2.0,1.0,0.33,578.0,180.0,0.69,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
1527,Hyderabad,Khairatabad,NONE,At Risk High Value Customer,3.0,0.0,3.0,1.0,1001.0,0.0,1.0,High Churn Risk,COMEBACK30,High-value customer has reduced order frequency. Strong comeback coupon can protect revenue.,"Send comeback campaign, personalized coupon, and restaurant recommendations.",1001.0
1528,Hyderabad,Ameerpet,NONE,Regular Customer,1.0,2.0,-1.0,-1.0,336.0,218.0,0.35,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
1529,Hyderabad,New Maruthi Nagar,NONE,Regular Customer,2.0,0.0,2.0,1.0,509.0,0.0,1.0,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
1530,Hyderabad,Madhapur,NONE,At Risk High Value Customer,3.0,0.0,3.0,1.0,1224.0,0.0,1.0,High Churn Risk,COMEBACK30,High-value customer has reduced order frequency. Strong comeback coupon can protect revenue.,"Send comeback campaign, personalized coupon, and restaurant recommendations.",1224.0
1531,Hyderabad,Kukatpally,ONE_PLUS,Regular Customer,0.0,1.0,-1.0,0.0,0.0,225.0,0.0,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
1532,Hyderabad,Khairatabad,ONE_LITE,Regular Customer,5.0,1.0,4.0,0.8,735.0,166.0,0.77,Medium Churn Risk,SAVE50,Moderate drop in orders. Medium coupon can improve retention.,Send reminder notification and medium-value coupon.,735.0
1533,Hyderabad,Secunderabad,ONE_LITE,Regular Customer,3.0,2.0,1.0,0.33,354.0,290.0,0.18,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
1534,Hyderabad,Madhapur,NONE,Coupon Sensitive Customer,2.0,3.0,-1.0,-0.5,472.0,1123.0,-1.38,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
1535,Hyderabad,Abids,ONE_LITE,Regular Customer,1.0,2.0,-1.0,-1.0,72.0,263.0,-2.65,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
1536,Hyderabad,Khairatabad,NONE,Regular Customer,3.0,4.0,-1.0,-0.33,704.0,889.0,-0.26,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
1537,Hyderabad,Khairatabad,ONE,Regular Customer,1.0,4.0,-3.0,-3.0,40.0,1360.0,-33.0,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
1538,Hyderabad,Ameerpet,NONE,Regular Customer,4.0,1.0,3.0,0.75,1248.0,119.0,0.9,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
1539,Hyderabad,Madhapur,NONE,Regular Customer,3.0,1.0,2.0,0.67,756.0,60.0,0.92,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
1540,Hyderabad,Ameerpet,NONE,Coupon Sensitive Customer,4.0,1.0,3.0,0.75,527.0,236.0,0.55,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
1542,Hyderabad,Abids,NONE,Regular Customer,1.0,3.0,-2.0,-2.0,186.0,726.0,-2.9,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
1543,Hyderabad,Ameerpet,NONE,Regular Customer,6.0,3.0,3.0,0.5,1166.0,279.0,0.76,Medium Churn Risk,SAVE50,Moderate drop in orders. Medium coupon can improve retention.,Send reminder notification and medium-value coupon.,1166.0
1544,Hyderabad,Abids,ONE,Coupon Sensitive Customer,2.0,3.0,-1.0,-0.5,636.0,496.0,0.22,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
1545,Hyderabad,Kukatpally,NONE,Regular Customer,3.0,2.0,1.0,0.33,424.0,295.0,0.3,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
1546,Hyderabad,Ameerpet,NONE,Regular Customer,2.0,0.0,2.0,1.0,429.0,0.0,1.0,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
1547,Hyderabad,Gachibowli,ONE,Regular Customer,6.0,3.0,3.0,0.5,1062.0,918.0,0.14,Medium Churn Risk,SAVE50,Moderate drop in orders. Medium coupon can improve retention.,Send reminder notification and medium-value coupon.,1062.0
1548,Hyderabad,Banjara Hills,ONE,Regular Customer,4.0,1.0,3.0,0.75,316.0,155.0,0.51,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
1549,Hyderabad,Abids,NONE,Coupon Sensitive Customer,2.0,2.0,0.0,0.0,308.0,320.0,-0.04,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
1550,Hyderabad,Khairatabad,ONE_LITE,Regular Customer,0.0,2.0,-2.0,0.0,0.0,624.0,0.0,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
1551,Hyderabad,New Maruthi Nagar,NONE,Regular Customer,3.0,2.0,1.0,0.33,699.0,416.0,0.4,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
1552,Hyderabad,Madhapur,ONE_PLUS,Regular Customer,0.0,1.0,-1.0,0.0,0.0,411.0,0.0,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
1553,Hyderabad,Ameerpet,ONE,Coupon Sensitive Customer,1.0,3.0,-2.0,-2.0,221.0,435.0,-0.97,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
1554,Hyderabad,Secunderabad,ONE,Regular Customer,1.0,1.0,0.0,0.0,147.0,759.0,-4.16,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
1555,Hyderabad,Abids,NONE,Regular Customer,0.0,3.0,-3.0,0.0,0.0,953.0,0.0,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
1556,Hyderabad,Abids,NONE,Coupon Sensitive Customer,2.0,3.0,-1.0,-0.5,291.0,486.0,-0.67,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
1557,Hyderabad,Kukatpally,NONE,Regular Customer,2.0,2.0,0.0,0.0,459.0,797.0,-0.74,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
1558,Hyderabad,New Maruthi Nagar,NONE,Regular Customer,1.0,3.0,-2.0,-2.0,148.0,787.0,-4.32,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
1560,Hyderabad,Secunderabad,NONE,Coupon Sensitive Customer,2.0,3.0,-1.0,-0.5,435.0,376.0,0.14,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
1561,Hyderabad,Secunderabad,ONE_LITE,Coupon Sensitive Customer,1.0,2.0,-1.0,-1.0,121.0,289.0,-1.39,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
1562,Hyderabad,Kukatpally,NONE,Regular Customer,1.0,1.0,0.0,0.0,162.0,289.0,-0.78,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
1563,Hyderabad,Ameerpet,ONE_LITE,Regular Customer,1.0,0.0,1.0,1.0,365.0,0.0,1.0,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
1564,Hyderabad,Madhapur,ONE_PLUS,Regular Customer,2.0,3.0,-1.0,-0.5,402.0,686.0,-0.71,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
1565,Hyderabad,Banjara Hills,NONE,Coupon Sensitive Customer,1.0,2.0,-1.0,-1.0,322.0,698.0,-1.17,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
1566,Hyderabad,Abids,ONE,Coupon Sensitive Customer,4.0,1.0,3.0,0.75,731.0,302.0,0.59,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
1567,Hyderabad,Gachibowli,NONE,Regular Customer,3.0,3.0,0.0,0.0,655.0,440.0,0.33,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
1568,Hyderabad,Abids,ONE_LITE,Coupon Sensitive Customer,6.0,3.0,3.0,0.5,1413.0,1108.0,0.22,Medium Churn Risk,SAVE50,Moderate drop in orders. Medium coupon can improve retention.,Send reminder notification and medium-value coupon.,1413.0
1569,Hyderabad,Secunderabad,ONE,Regular Customer,0.0,1.0,-1.0,0.0,0.0,84.0,0.0,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
1570,Hyderabad,New Maruthi Nagar,NONE,Coupon Sensitive Customer,3.0,2.0,1.0,0.33,550.0,254.0,0.54,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
1571,Hyderabad,Abids,NONE,Coupon Sensitive Customer,1.0,0.0,1.0,1.0,205.0,0.0,1.0,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
1572,Hyderabad,Banjara Hills,ONE_PLUS,Regular Customer,1.0,2.0,-1.0,-1.0,151.0,747.0,-3.95,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
1573,Hyderabad,Khairatabad,NONE,Regular Customer,5.0,3.0,2.0,0.4,963.0,682.0,0.29,Medium Churn Risk,SAVE50,Moderate drop in orders. Medium coupon can improve retention.,Send reminder notification and medium-value coupon.,963.0
1574,Hyderabad,Secunderabad,NONE,Regular Customer,2.0,0.0,2.0,1.0,452.0,0.0,1.0,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
1575,Hyderabad,Gachibowli,NONE,Regular Customer,3.0,3.0,0.0,0.0,737.0,622.0,0.16,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
1576,Hyderabad,Moosapet,NONE,Coupon Sensitive Customer,1.0,2.0,-1.0,-1.0,125.0,278.0,-1.22,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
1577,Hyderabad,Kukatpally,ONE,Regular Customer,5.0,0.0,5.0,1.0,986.0,0.0,1.0,Medium Churn Risk,SAVE50,Moderate drop in orders. Medium coupon can improve retention.,Send reminder notification and medium-value coupon.,986.0
1578,Hyderabad,Kukatpally,NONE,Regular Customer,1.0,1.0,0.0,0.0,82.0,99.0,-0.21,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
1579,Hyderabad,Abids,NONE,Regular Customer,0.0,2.0,-2.0,0.0,0.0,380.0,0.0,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
1580,Hyderabad,Secunderabad,NONE,Regular Customer,1.0,1.0,0.0,0.0,79.0,146.0,-0.85,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
1581,Hyderabad,Madhapur,NONE,Coupon Sensitive Customer,3.0,2.0,1.0,0.33,760.0,170.0,0.78,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
1582,Hyderabad,Gachibowli,NONE,Regular Customer,0.0,1.0,-1.0,0.0,0.0,1016.0,0.0,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
1583,Hyderabad,Moosapet,NONE,Coupon Sensitive Customer,3.0,2.0,1.0,0.33,684.0,911.0,-0.33,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
1584,Hyderabad,Secunderabad,NONE,Regular Customer,3.0,2.0,1.0,0.33,365.0,319.0,0.13,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
1585,Hyderabad,Ameerpet,NONE,At Risk Customer,3.0,0.0,3.0,1.0,688.0,0.0,1.0,High Churn Risk,SAVE100,Customer order frequency has dropped sharply. Direct discount can bring customer back.,"Send comeback campaign, personalized coupon, and restaurant recommendations.",688.0
1586,Hyderabad,Gachibowli,ONE,At Risk High Value Customer,4.0,0.0,4.0,1.0,1180.0,0.0,1.0,High Churn Risk,COMEBACK30,High-value customer has reduced order frequency. Strong comeback coupon can protect revenue.,"Send comeback campaign, personalized coupon, and restaurant recommendations.",1180.0
1587,Hyderabad,Kukatpally,NONE,Regular Customer,6.0,0.0,6.0,1.0,857.0,0.0,1.0,Medium Churn Risk,SAVE50,Moderate drop in orders. Medium coupon can improve retention.,Send reminder notification and medium-value coupon.,857.0
1588,Hyderabad,Abids,NONE,Regular Customer,1.0,2.0,-1.0,-1.0,109.0,352.0,-2.23,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
1589,Hyderabad,Secunderabad,NONE,Coupon Sensitive Customer,5.0,3.0,2.0,0.4,972.0,340.0,0.65,Medium Churn Risk,SAVE50,Moderate drop in orders. Medium coupon can improve retention.,Send reminder notification and medium-value coupon.,972.0
1590,Hyderabad,Gachibowli,NONE,Regular Customer,2.0,2.0,0.0,0.0,398.0,1086.0,-1.73,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
1591,Hyderabad,Kukatpally,NONE,Regular Customer,3.0,2.0,1.0,0.33,1135.0,345.0,0.7,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
1592,Hyderabad,Gachibowli,NONE,Coupon Sensitive Customer,4.0,3.0,1.0,0.25,1744.0,641.0,0.63,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
1593,Hyderabad,Khairatabad,ONE_PLUS,Regular Customer,2.0,0.0,2.0,1.0,177.0,0.0,1.0,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
1594,Hyderabad,Khairatabad,ONE,Regular Customer,1.0,2.0,-1.0,-1.0,109.0,451.0,-3.14,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
1595,Hyderabad,Abids,ONE,Regular Customer,3.0,3.0,0.0,0.0,572.0,683.0,-0.19,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
1596,Hyderabad,Secunderabad,NONE,Regular Customer,0.0,2.0,-2.0,0.0,0.0,257.0,0.0,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
1597,Hyderabad,Abids,NONE,Coupon Sensitive Customer,4.0,1.0,3.0,0.75,501.0,109.0,0.78,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
1598,Hyderabad,Secunderabad,NONE,Regular Customer,2.0,3.0,-1.0,-0.5,268.0,567.0,-1.12,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
1599,Hyderabad,Ameerpet,NONE,Regular Customer,1.0,1.0,0.0,0.0,99.0,109.0,-0.1,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
1600,Hyderabad,Moosapet,ONE_LITE,Regular Customer,4.0,2.0,2.0,0.5,1288.0,922.0,0.28,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
1601,Hyderabad,Banjara Hills,NONE,Regular Customer,4.0,2.0,2.0,0.5,946.0,311.0,0.67,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
1602,Hyderabad,New Maruthi Nagar,ONE_LITE,Regular Customer,4.0,3.0,1.0,0.25,741.0,1024.0,-0.38,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
